order_id,customer_id,order_date,product_id,product_name,category,brand,size,color,price,quantity,total_amount,discount,payment_method,shipping_method,region,customer_age,customer_gender,is_member,channel,status
EC2023021200001055,C000172,2023-02-12,P000013,ONLY 裙子,裙子,无印良品,L,灰色,290.4,4,1161.6,0.0,支付宝,自提,东北,56,男,False,APP,已退货
EC2023123100001056,C000313,2023-12-31,P000138,GAP 内衣,内衣,H&M,XS,黑色,147.37,1,147.37,0.2,支付宝,自提,东北,61,男,False,小程序,已退货
EC2024091400001057,C000299,2024-09-14,P000192,GAP 上衣,上衣,ZARA,XS,红色,265.54,2,531.08,0.07,银行卡,快递,西南,42,女,True,线下,已完成
EC2023072700001058,C000257,2023-07-27,P000015,UR 裤子,裤子,ONLY,XL,卡其色,224.94,1,224.94,0.29,现金,自提,华中,20,女,True,APP,已完成
EC2023032800001059,C000156,2023-03-28,P000149,无印良品 内衣,内衣,无印良品,M,黑色,82.45,1,82.45,0.13,现金,自提,华东,61,女,True,线下,已退货
EC2023121900001060,C000193,2023-12-19,P000043,VERO MODA 上衣,上衣,GAP,S,蓝色,131.55,5,657.75,0.12,现金,快递,华北,36,男,False,线下,已退货
EC2024111200001061,C000482,2024-11-12,P000168,UR 裙子,裙子,无印良品,XXL,蓝色,465.25,3,1395.75,0.03,支付宝,同城配送,东北,49,男,False,线下,已完成
EC2023111500001062,C000350,2023-11-15,P000098,无印良品 裤子,裤子,GAP,S,卡其色,296.4,5,1482.0,0.24,微信,同城配送,华南,47,男,False,线上,已完成
EC2024062800001063,C000487,2024-06-28,P000052,优衣库 外套,外套,GAP,XS,白色,378.93,3,1136.79,0.21,银行卡,同城配送,西南,49,女,True,小程序,已完成
EC2024011400001064,C000470,2024-01-14,P000177,无印良品 运动装,运动装,VERO MODA,M,黄色,408.13,4,1632.52,0.12,银行卡,同城配送,东北,39,男,False,线下,已退货
EC2024011500001065,C000202,2024-01-15,P000099,ONLY 运动装,运动装,ZARA,L,灰色,495.36,3,1486.08,0.27,微信,快递,华东,39,女,False,线上,已完成
EC2024080900001066,C000470,2024-08-09,P000079,ZARA 配饰,配饰,UR,S,绿色,186.3,5,931.5,0.18,银行卡,自提,西南,42,女,False,APP,已完成
EC2023042600001067,C000070,2023-04-26,P000062,UR 外套,外套,ZARA,M,蓝色,209.84,3,629.52,0.12,银行卡,快递,东北,34,男,True,线下,已退货
EC2023043000001068,C000110,2023-04-30,P000184,优衣库 鞋类,鞋类,VERO MODA,XL,绿色,571.75,3,1715.25,0.07,现金,快递,华北,61,男,True,线上,已退货
EC2024062700001069,C000478,2024-06-27,P000031,ZARA 配饰,配饰,UR,XXL,黄色,185.36,2,370.72,0.03,银行卡,自提,华东,31,女,False,线下,已退货
EC2024060100001070,C000025,2024-06-01,P000029,VERO MODA 运动装,运动装,GAP,XXL,蓝色,195.5,4,782.0,0.26,支付宝,同城配送,西南,44,女,True,线下,已退货
EC2024041800001071,C000205,2024-04-18,P000175,UR 运动装,运动装,ONLY,S,灰色,143.14,4,572.56,0.14,支付宝,自提,华北,59,男,False,线下,已退货
EC2024070300001072,C000167,2024-07-03,P000167,优衣库 裤子,裤子,优衣库,XS,蓝色,106.38,3,319.14,0.15,微信,同城配送,华东,22,女,True,小程序,已退货
EC2024110900001073,C000310,2024-11-09,P000078,GAP 外套,外套,ZARA,S,绿色,294.93,1,294.93,0.16,支付宝,自提,华东,20,男,True,线下,已退货
EC2024092900001074,C000266,2024-09-29,P000199,ONLY 配饰,配饰,H&M,XXL,黑色,88.68,2,177.36,0.18,微信,同城配送,东北,58,女,True,小程序,已完成
EC2024011800001075,C000466,2024-01-18,P000061,H&M 配饰,配饰,H&M,S,黄色,169.63,2,339.26,0.07,微信,同城配送,西南,56,男,True,小程序,已完成
EC2024043000001076,C000067,2024-04-30,P000059,ONLY 外套,外套,ONLY,XS,卡其色,824.49,2,1648.98,0.29,现金,自提,华北,21,女,True,线下,已退货
EC2024091300001077,C000392,2024-09-13,P000130,H&M 运动装,运动装,GAP,L,黑色,412.04,1,412.04,0.03,现金,快递,华东,43,男,False,线下,已完成
EC2024122400001078,C000342,2024-12-24,P000162,ONLY 裤子,裤子,无印良品,XL,红色,388.1,4,1552.4,0.23,现金,快递,华南,46,女,True,线下,已完成
EC2023081000001079,C000471,2023-08-10,P000183,优衣库 裙子,裙子,ZARA,XL,红色,138.49,2,276.98,0.08,微信,自提,西南,60,男,True,线下,已完成
EC2024021900001080,C000173,2024-02-19,P000055,UR 上衣,上衣,优衣库,L,灰色,149.49,5,747.45,0.25,现金,快递,华北,59,男,True,小程序,已退货
EC2024120100001081,C000004,2024-12-01,P000125,UR 运动装,运动装,GAP,XL,红色,202.07,2,404.14,0.23,银行卡,快递,华北,60,男,True,APP,已完成
EC2024021500001082,C000340,2024-02-15,P000103,GAP 上衣,上衣,VERO MODA,XXL,卡其色,181.09,3,543.27,0.12,银行卡,同城配送,华南,48,男,False,小程序,已完成
EC2024080500001083,C000189,2024-08-05,P000023,ONLY 裤子,裤子,无印良品,XS,白色,338.78,1,338.78,0.17,银行卡,自提,华中,35,男,True,APP,已完成
EC2024082800001084,C000184,2024-08-28,P000048,优衣库 配饰,配饰,VERO MODA,XS,蓝色,105.65,4,422.6,0.01,微信,自提,华东,60,男,True,APP,已完成
EC2023052000001085,C000482,2023-05-20,P000052,GAP 裤子,裤子,ONLY,XL,绿色,143.9,1,143.9,0.14,现金,自提,华北,54,女,True,线上,已完成
EC2024031200001086,C000041,2024-03-12,P000155,H&M 运动装,运动装,H&M,L,绿色,455.21,2,910.42,0.2,支付宝,自提,华南,62,女,False,小程序,已完成
EC2024101400001087,C000461,2024-10-14,P000179,无印良品 外套,外套,GAP,XS,白色,951.56,5,4757.8,0.19,现金,自提,华南,30,男,False,线下,已完成
EC2023050800001088,C000301,2023-05-08,P000018,UR 裙子,裙子,优衣库,M,黄色,98.19,1,98.19,0.24,银行卡,自提,西南,58,女,False,APP,已完成
EC2024122900001089,C000496,2024-12-29,P000144,VERO MODA 上衣,上衣,ONLY,M,红色,59.29,4,237.16,0.16,现金,自提,华中,37,女,False,小程序,已完成
EC2024030500001090,C000219,2024-03-05,P000177,优衣库 外套,外套,无印良品,M,黑色,507.53,3,1522.59,0.01,微信,自提,华南,62,男,False,线下,已完成
EC2024082500001091,C000219,2024-08-25,P000158,H&M 内衣,内衣,VERO MODA,L,白色,156.01,5,780.05,0.03,银行卡,快递,西南,62,女,True,小程序,已完成
EC2023022000001092,C000092,2023-02-20,P000095,UR 配饰,配饰,ZARA,S,蓝色,129.91,1,129.91,0.14,微信,自提,华南,33,男,False,小程序,已完成
EC2024091800001093,C000212,2024-09-18,P000169,ONLY 内衣,内衣,GAP,M,卡其色,80.84,3,242.52,0.23,银行卡,同城配送,华东,37,女,True,小程序,已完成
EC2024021000001094,C000427,2024-02-10,P000181,无印良品 外套,外套,无印良品,XL,黄色,801.39,2,1602.78,0.09,银行卡,自提,华南,19,男,True,线下,已完成
EC2024083000001095,C000310,2024-08-30,P000186,VERO MODA 配饰,配饰,GAP,XL,红色,114.09,2,228.18,0.03,微信,快递,华北,54,女,True,线上,已完成
EC2023042800001096,C000168,2023-04-28,P000078,UR 运动装,运动装,GAP,M,绿色,401.29,4,1605.16,0.11,现金,同城配送,华东,26,男,True,线上,已完成
EC2023110600001097,C000196,2023-11-06,P000017,H&M 鞋类,鞋类,GAP,XL,黑色,452.01,3,1356.03,0.25,微信,同城配送,华南,24,男,True,线下,已退货
EC2023120800001098,C000362,2023-12-08,P000153,ONLY 内衣,内衣,GAP,M,卡其色,142.72,5,713.6,0.19,现金,快递,西南,45,男,True,线上,已完成
EC2024122300001099,C000133,2024-12-23,P000179,UR 配饰,配饰,ONLY,L,灰色,122.93,2,245.86,0.03,微信,同城配送,西南,41,男,True,小程序,已完成
EC2023071500001100,C000018,2023-07-15,P000064,GAP 内衣,内衣,无印良品,L,红色,57.91,2,115.82,0.05,现金,快递,东北,24,男,False,线下,已退货
EC2024081600001101,C000401,2024-08-16,P000139,优衣库 内衣,内衣,优衣库,XL,卡其色,99.53,4,398.12,0.21,微信,同城配送,华南,42,男,True,线上,已退货
EC2024032400001102,C000097,2024-03-24,P000010,无印良品 鞋类,鞋类,GAP,M,黑色,165.71,3,497.13,0.05,银行卡,快递,华东,28,女,False,APP,已完成
EC2023070500001103,C000102,2023-07-05,P000052,H&M 运动装,运动装,H&M,XL,灰色,397.16,2,794.32,0.0,支付宝,快递,华南,43,男,True,线下,已完成
EC2023082400001104,C000210,2023-08-24,P000120,VERO MODA 上衣,上衣,ZARA,XXL,白色,111.67,3,335.01,0.2,现金,自提,华南,18,女,False,线下,已退货
EC2024091600001105,C000128,2024-09-16,P000192,优衣库 配饰,配饰,H&M,M,卡其色,156.65,3,469.95,0.06,支付宝,快递,华东,65,女,False,线下,已完成
EC2023013000001106,C000024,2023-01-30,P000033,无印良品 外套,外套,VERO MODA,XS,黑色,415.68,2,831.36,0.03,微信,快递,东北,26,女,True,小程序,已完成
EC2024032500001107,C000339,2024-03-25,P000140,VERO MODA 内衣,内衣,ZARA,L,黄色,148.96,3,446.88,0.1,银行卡,自提,华北,57,男,False,线上,已退货
EC2024010400001108,C000079,2024-01-04,P000174,VERO MODA 外套,外套,H&M,M,白色,628.46,4,2513.84,0.05,银行卡,同城配送,华北,55,女,False,APP,已完成
EC2024123000001109,C000485,2024-12-30,P000064,VERO MODA 鞋类,鞋类,GAP,XXL,灰色,650.47,2,1300.94,0.14,支付宝,快递,华北,26,男,True,线上,已完成
EC2024062700001110,C000121,2024-06-27,P000179,UR 运动装,运动装,ONLY,XXL,黑色,485.06,1,485.06,0.2,支付宝,自提,华北,49,女,True,线下,已完成
EC2023122700001111,C000317,2023-12-27,P000065,UR 裤子,裤子,H&M,XL,卡其色,275.33,5,1376.65,0.22,支付宝,自提,华北,29,男,True,APP,已退货
EC2023091800001112,C000094,2023-09-18,P000042,优衣库 外套,外套,UR,M,蓝色,375.25,4,1501.0,0.04,现金,快递,华中,61,女,False,APP,已完成
EC2023071900001113,C000104,2023-07-19,P000075,无印良品 上衣,上衣,无印良品,L,黑色,225.17,2,450.34,0.09,现金,同城配送,西南,55,女,True,小程序,已退货
EC2023012200001114,C000315,2023-01-22,P000175,ONLY 裙子,裙子,UR,XS,卡其色,83.34,3,250.02,0.06,现金,自提,华南,57,男,False,APP,已完成
EC2023061300001115,C000095,2023-06-13,P000116,VERO MODA 配饰,配饰,VERO MODA,M,蓝色,99.4,3,298.2,0.05,银行卡,同城配送,华东,19,女,True,APP,已完成
EC2024070900001116,C000069,2024-07-09,P000008,UR 裤子,裤子,H&M,S,红色,141.53,5,707.65,0.04,银行卡,自提,华东,20,男,False,小程序,已退货
EC2023082700001117,C000331,2023-08-27,P000105,H&M 内衣,内衣,无印良品,XXL,蓝色,68.32,2,136.64,0.01,现金,快递,华南,60,女,True,小程序,已完成
EC2023071900001118,C000336,2023-07-19,P000138,优衣库 外套,外套,优衣库,M,灰色,778.08,2,1556.16,0.21,微信,快递,东北,23,男,True,线上,已完成
EC2023032000001119,C000340,2023-03-20,P000029,UR 配饰,配饰,H&M,L,绿色,156.36,5,781.8,0.16,现金,自提,华北,24,男,False,小程序,已完成
EC2024020300001120,C000429,2024-02-03,P000173,优衣库 鞋类,鞋类,优衣库,L,蓝色,692.63,2,1385.26,0.17,现金,自提,东北,51,女,True,小程序,已完成
EC2024020200001121,C000384,2024-02-02,P000080,ZARA 内衣,内衣,ONLY,XXL,蓝色,72.81,4,291.24,0.07,微信,快递,西南,27,女,True,线下,已完成
EC2023071700001122,C000024,2023-07-17,P000073,H&M 裙子,裙子,无印良品,XL,灰色,86.19,1,86.19,0.24,支付宝,自提,东北,49,男,True,APP,已退货
EC2023060700001123,C000314,2023-06-07,P000072,ZARA 内衣,内衣,H&M,XL,灰色,109.58,5,547.9,0.03,支付宝,快递,华东,45,女,False,线上,已完成
EC2024122400001124,C000480,2024-12-24,P000051,H&M 上衣,上衣,UR,S,绿色,73.97,3,221.91,0.06,支付宝,快递,华南,58,男,False,线下,已完成
EC2023090800001125,C000479,2023-09-08,P000091,H&M 外套,外套,ONLY,XL,蓝色,638.87,1,638.87,0.2,支付宝,快递,华中,43,女,True,APP,已退货
EC2023090700001126,C000456,2023-09-07,P000053,ONLY 外套,外套,GAP,S,黄色,340.85,5,1704.25,0.12,支付宝,同城配送,华南,58,男,False,线下,已退货
EC2024041000001127,C000157,2024-04-10,P000199,ZARA 裤子,裤子,优衣库,XS,灰色,173.35,5,866.75,0.05,微信,快递,华东,63,男,True,线下,已完成
EC2023071100001128,C000271,2023-07-11,P000123,UR 运动装,运动装,优衣库,L,黄色,391.24,1,391.24,0.15,支付宝,同城配送,华北,45,女,True,线上,已完成
EC2024103100001129,C000319,2024-10-31,P000033,VERO MODA 鞋类,鞋类,VERO MODA,L,白色,270.0,1,270.0,0.14,支付宝,自提,西南,44,男,False,小程序,已退货
EC2023070200001130,C000360,2023-07-02,P000101,ONLY 上衣,上衣,UR,XXL,绿色,296.76,2,593.52,0.16,微信,同城配送,华南,54,男,True,小程序,已退货
EC2023072900001131,C000290,2023-07-29,P000042,UR 鞋类,鞋类,UR,S,红色,480.54,5,2402.7,0.2,支付宝,自提,东北,37,男,True,APP,已完成
EC2024100400001132,C000211,2024-10-04,P000109,无印良品 运动装,运动装,ZARA,L,绿色,147.51,5,737.55,0.15,支付宝,同城配送,西南,47,女,False,小程序,已完成
EC2024120300001133,C000489,2024-12-03,P000131,GAP 鞋类,鞋类,无印良品,XS,绿色,360.21,1,360.21,0.14,银行卡,自提,西南,58,女,True,APP,已完成
EC2024012500001134,C000015,2024-01-25,P000068,无印良品 鞋类,鞋类,UR,XS,蓝色,571.55,5,2857.75,0.2,现金,快递,华南,28,男,True,线下,已退货
EC2023052300001135,C000149,2023-05-23,P000142,优衣库 运动装,运动装,优衣库,XL,蓝色,105.02,4,420.08,0.08,银行卡,自提,西南,24,男,True,线下,已完成
EC2023120400001136,C000283,2023-12-04,P000061,VERO MODA 运动装,运动装,无印良品,XXL,白色,214.1,5,1070.5,0.17,现金,快递,华北,27,女,False,线上,已完成
EC2023010100001137,C000369,2023-01-01,P000100,ONLY 外套,外套,ZARA,XL,卡其色,235.74,3,707.22,0.19,支付宝,自提,华中,36,男,False,线下,已退货
EC2024070800001138,C000027,2024-07-08,P000129,VERO MODA 鞋类,鞋类,优衣库,XXL,白色,375.24,5,1876.2,0.16,微信,自提,东北,20,男,True,线下,已退货
EC2024011700001139,C000471,2024-01-17,P000076,无印良品 裤子,裤子,无印良品,S,黑色,113.28,3,339.84,0.12,银行卡,同城配送,华南,45,女,False,线下,已完成
EC2023020900001140,C000060,2023-02-09,P000083,UR 内衣,内衣,ONLY,L,蓝色,56.01,2,112.02,0.09,现金,快递,华东,29,男,True,小程序,已完成
EC2023080900001141,C000133,2023-08-09,P000128,无印良品 鞋类,鞋类,VERO MODA,L,红色,379.56,1,379.56,0.16,银行卡,自提,西南,32,女,False,线下,已完成
EC2023082600001142,C000426,2023-08-26,P000021,H&M 外套,外套,无印良品,M,卡其色,449.03,4,1796.12,0.07,微信,同城配送,西南,21,男,True,APP,已完成
EC2024110500001143,C000476,2024-11-05,P000184,VERO MODA 裙子,裙子,GAP,XXL,蓝色,476.53,1,476.53,0.19,现金,自提,华东,45,女,True,小程序,已完成
EC2024123000001144,C000093,2024-12-30,P000150,无印良品 配饰,配饰,H&M,XXL,卡其色,123.2,2,246.4,0.04,银行卡,快递,华中,25,女,False,小程序,已完成
EC2024040400001145,C000271,2024-04-04,P000164,优衣库 裤子,裤子,UR,M,白色,115.42,1,115.42,0.08,现金,自提,华南,48,男,False,线下,已完成
EC2023052500001146,C000375,2023-05-25,P000191,无印良品 鞋类,鞋类,ZARA,L,白色,378.87,5,1894.35,0.11,银行卡,同城配送,西南,47,男,False,小程序,已完成
EC2023020700001147,C000274,2023-02-07,P000008,GAP 配饰,配饰,GAP,XS,灰色,68.33,5,341.65,0.13,支付宝,同城配送,华东,33,男,False,线上,已退货
EC2024060200001148,C000035,2024-06-02,P000091,H&M 裙子,裙子,VERO MODA,XL,黄色,420.08,5,2100.4,0.06,银行卡,同城配送,华中,29,女,True,小程序,已完成
EC2023050600001149,C000168,2023-05-06,P000170,GAP 运动装,运动装,UR,XXL,灰色,372.52,4,1490.08,0.14,支付宝,快递,西南,54,男,False,APP,已退货
EC2023071200001150,C000255,2023-07-12,P000023,VERO MODA 鞋类,鞋类,VERO MODA,XXL,绿色,288.15,4,1152.6,0.28,现金,同城配送,华北,37,男,True,APP,已完成
EC2024082400001151,C000135,2024-08-24,P000088,优衣库 鞋类,鞋类,优衣库,XXL,黑色,635.54,4,2542.16,0.03,银行卡,自提,华东,54,男,True,小程序,已完成
EC2023040800001152,C000340,2023-04-08,P000134,无印良品 裤子,裤子,无印良品,S,红色,261.09,4,1044.36,0.12,银行卡,同城配送,东北,57,女,False,APP,已完成
EC2024072800001153,C000169,2024-07-28,P000163,UR 配饰,配饰,H&M,XL,白色,169.06,4,676.24,0.25,支付宝,快递,华东,22,女,False,线上,已完成
EC2023110300001154,C000461,2023-11-03,P000021,VERO MODA 外套,外套,优衣库,M,红色,710.44,4,2841.76,0.27,银行卡,自提,华北,35,男,False,APP,已完成
EC2024061900001155,C000043,2024-06-19,P000047,GAP 内衣,内衣,优衣库,S,卡其色,156.85,1,156.85,0.23,支付宝,快递,西南,33,女,True,小程序,已完成
EC2024081300001156,C000378,2024-08-13,P000159,H&M 上衣,上衣,ZARA,L,黄色,272.0,1,272.0,0.17,银行卡,自提,华东,53,女,False,线下,已完成
EC2024011800001157,C000382,2024-01-18,P000130,优衣库 裤子,裤子,VERO MODA,XXL,黑色,287.4,3,862.2,0.23,银行卡,快递,华东,61,女,True,线上,已完成
EC2024081200001158,C000006,2024-08-12,P000064,H&M 外套,外套,VERO MODA,M,蓝色,828.81,1,828.81,0.19,银行卡,自提,华北,33,女,True,线上,已完成
EC2024070100001159,C000022,2024-07-01,P000073,UR 裤子,裤子,优衣库,S,红色,355.68,1,355.68,0.06,现金,快递,华中,22,女,False,线下,已退货
EC2024021600001160,C000112,2024-02-16,P000177,UR 裙子,裙子,ONLY,XL,灰色,463.31,1,463.31,0.06,微信,同城配送,华北,63,男,False,小程序,已退货
EC2023040300001161,C000231,2023-04-03,P000171,GAP 配饰,配饰,ZARA,XXL,卡其色,136.59,3,409.77,0.26,现金,快递,西南,49,男,False,小程序,已完成
EC2023041400001162,C000490,2023-04-14,P000174,优衣库 内衣,内衣,H&M,XL,灰色,73.82,4,295.28,0.14,微信,自提,华北,28,女,False,APP,已完成
EC2023121800001163,C000043,2023-12-18,P000097,无印良品 外套,外套,无印良品,XS,绿色,434.99,5,2174.95,0.02,支付宝,同城配送,东北,47,女,True,小程序,已完成
EC2024022400001164,C000494,2024-02-24,P000032,优衣库 鞋类,鞋类,GAP,XXL,黑色,153.43,3,460.29,0.04,微信,快递,华南,27,女,False,线下,已退货
EC2023051800001165,C000347,2023-05-18,P000070,VERO MODA 裤子,裤子,ZARA,XL,灰色,177.99,3,533.97,0.18,微信,快递,西南,44,男,False,APP,已退货
EC2023092400001166,C000259,2023-09-24,P000138,无印良品 上衣,上衣,VERO MODA,M,卡其色,195.72,2,391.44,0.23,银行卡,快递,东北,33,女,False,线下,已退货
EC2023050700001167,C000011,2023-05-07,P000165,ONLY 运动装,运动装,ZARA,XS,绿色,198.01,2,396.02,0.25,银行卡,同城配送,华北,30,女,True,线上,已退货
EC2023073000001168,C000493,2023-07-30,P000132,GAP 运动装,运动装,GAP,S,绿色,270.71,3,812.13,0.09,现金,自提,华北,34,男,True,线上,已完成
EC2024092900001169,C000099,2024-09-29,P000132,ONLY 裤子,裤子,优衣库,S,蓝色,381.62,3,1144.86,0.12,银行卡,自提,华东,20,女,True,线下,已完成
EC2023032900001170,C000231,2023-03-29,P000119,H&M 上衣,上衣,优衣库,M,红色,232.8,3,698.4,0.02,支付宝,同城配送,东北,49,女,True,线下,已完成
EC2023100500001171,C000431,2023-10-05,P000142,ZARA 配饰,配饰,优衣库,XL,黄色,198.63,2,397.26,0.21,银行卡,快递,东北,27,男,False,APP,已完成
EC2024082400001172,C000131,2024-08-24,P000148,ONLY 运动装,运动装,GAP,S,蓝色,150.92,4,603.68,0.11,现金,自提,华东,29,女,True,小程序,已完成
EC2023062600001173,C000425,2023-06-26,P000160,优衣库 内衣,内衣,优衣库,S,红色,50.96,5,254.8,0.11,现金,快递,东北,42,男,True,APP,已完成
EC2023060200001174,C000029,2023-06-02,P000039,优衣库 内衣,内衣,优衣库,XL,卡其色,92.84,2,185.68,0.23,微信,自提,华中,64,男,True,小程序,已完成
EC2024022400001175,C000244,2024-02-24,P000155,UR 上衣,上衣,优衣库,XS,白色,61.39,4,245.56,0.15,微信,自提,西南,18,男,False,线下,已退货
EC2023040200001176,C000336,2023-04-02,P000116,H&M 外套,外套,H&M,XS,白色,801.11,1,801.11,0.06,现金,同城配送,华北,65,女,True,APP,已退货
EC2023052600001177,C000162,2023-05-26,P000182,无印良品 裙子,裙子,ONLY,XS,黄色,129.38,3,388.14,0.03,微信,同城配送,华北,48,男,False,小程序,已完成
EC2023090800001178,C000423,2023-09-08,P000058,无印良品 内衣,内衣,无印良品,S,蓝色,45.46,2,90.92,0.11,支付宝,同城配送,华中,18,男,False,线下,已完成
EC2024082400001179,C000489,2024-08-24,P000188,优衣库 鞋类,鞋类,无印良品,M,黄色,559.54,2,1119.08,0.24,现金,快递,华中,57,男,True,线下,已退货
EC2024101800001180,C000473,2024-10-18,P000034,VERO MODA 配饰,配饰,ONLY,XS,黄色,82.69,2,165.38,0.18,银行卡,同城配送,西南,19,男,False,小程序,已完成
EC2024082100001181,C000068,2024-08-21,P000028,ZARA 配饰,配饰,ZARA,M,白色,48.03,1,48.03,0.05,现金,同城配送,华中,62,女,False,小程序,已退货
EC2024072300001182,C000346,2024-07-23,P000108,H&M 内衣,内衣,GAP,L,绿色,133.94,5,669.7,0.3,支付宝,同城配送,西南,35,女,False,小程序,已完成
EC2024060700001183,C000500,2024-06-07,P000023,ZARA 外套,外套,优衣库,L,红色,549.66,5,2748.3,0.19,微信,快递,华中,37,男,True,APP,已完成
EC2024020700001184,C000118,2024-02-07,P000072,无印良品 裙子,裙子,ONLY,M,黄色,429.11,3,1287.33,0.28,支付宝,同城配送,华东,25,男,False,小程序,已完成
EC2024031800001185,C000087,2024-03-18,P000017,H&M 裙子,裙子,GAP,XXL,黄色,141.17,1,141.17,0.21,微信,快递,华南,39,男,True,线下,已完成
EC2023030400001186,C000193,2023-03-04,P000064,无印良品 上衣,上衣,ONLY,L,灰色,63.36,5,316.8,0.18,支付宝,快递,西南,51,男,True,小程序,已完成
EC2024022000001187,C000197,2024-02-20,P000146,H&M 上衣,上衣,GAP,S,黄色,64.55,1,64.55,0.06,现金,同城配送,西南,61,女,True,APP,已完成
EC2024070800001188,C000483,2024-07-08,P000141,ONLY 配饰,配饰,VERO MODA,M,绿色,80.03,1,80.03,0.07,支付宝,快递,西南,55,女,True,线下,已退货
EC2023050200001189,C000488,2023-05-02,P000115,ZARA 裤子,裤子,ZARA,XL,白色,315.9,2,631.8,0.1,银行卡,同城配送,华南,39,男,False,线下,已完成
EC2023071300001190,C000036,2023-07-13,P000093,GAP 鞋类,鞋类,UR,S,红色,587.8,1,587.8,0.12,支付宝,自提,华南,42,女,False,小程序,已退货
EC2024031800001191,C000049,2024-03-18,P000015,H&M 运动装,运动装,无印良品,XXL,黑色,149.79,1,149.79,0.24,支付宝,同城配送,西南,27,男,True,APP,已完成
EC2023010200001192,C000073,2023-01-02,P000009,UR 裙子,裙子,ZARA,L,红色,482.61,4,1930.44,0.21,微信,自提,华东,40,男,False,小程序,已完成
EC2023081600001193,C000005,2023-08-16,P000076,ZARA 配饰,配饰,H&M,XL,白色,198.28,1,198.28,0.3,微信,同城配送,东北,39,男,True,APP,已完成
EC2024100500001194,C000178,2024-10-05,P000145,优衣库 裙子,裙子,无印良品,XXL,绿色,409.25,3,1227.75,0.03,支付宝,快递,华中,56,男,True,线上,已完成
EC2024031200001195,C000066,2024-03-12,P000144,GAP 内衣,内衣,H&M,L,白色,41.82,1,41.82,0.01,微信,快递,华东,54,女,True,小程序,已完成
EC2023050900001196,C000485,2023-05-09,P000137,UR 上衣,上衣,优衣库,L,绿色,216.17,3,648.51,0.13,银行卡,快递,东北,34,女,False,线上,已完成
EC2024110100001197,C000215,2024-11-01,P000057,无印良品 裙子,裙子,ONLY,XS,白色,454.41,4,1817.64,0.19,银行卡,快递,华北,41,女,True,小程序,已退货
EC2023060200001198,C000493,2023-06-02,P000108,ZARA 鞋类,鞋类,VERO MODA,L,蓝色,262.88,5,1314.4,0.05,银行卡,快递,东北,61,男,False,线下,已退货
EC2024040800001199,C000361,2024-04-08,P000100,UR 上衣,上衣,ONLY,S,蓝色,181.25,4,725.0,0.08,支付宝,同城配送,华中,44,女,False,小程序,已退货
EC2024042300001200,C000031,2024-04-23,P000164,GAP 裤子,裤子,UR,XS,黑色,297.72,5,1488.6,0.12,支付宝,同城配送,华南,50,女,False,线下,已完成
EC2023082900001201,C000158,2023-08-29,P000014,无印良品 配饰,配饰,ONLY,XXL,绿色,175.9,2,351.8,0.16,支付宝,快递,华北,39,女,False,小程序,已完成
EC2024010100001202,C000009,2024-01-01,P000103,无印良品 鞋类,鞋类,无印良品,XXL,白色,456.65,2,913.3,0.23,支付宝,同城配送,东北,57,女,True,线上,已完成
EC2024041900001203,C000120,2024-04-19,P000079,GAP 外套,外套,UR,XXL,红色,201.02,4,804.08,0.15,微信,同城配送,华北,51,女,False,线上,已退货
EC2024021900001204,C000178,2024-02-19,P000026,ZARA 鞋类,鞋类,优衣库,S,白色,622.72,1,622.72,0.05,银行卡,自提,华东,60,女,True,线下,已完成
EC2023013100001205,C000160,2023-01-31,P000157,ONLY 裤子,裤子,优衣库,S,黄色,311.47,1,311.47,0.04,现金,快递,华北,30,男,True,线下,已完成
EC2024083100001206,C000319,2024-08-31,P000155,优衣库 运动装,运动装,ZARA,XS,红色,314.81,5,1574.05,0.01,支付宝,快递,华南,48,男,True,线上,已退货
EC2023041200001207,C000213,2023-04-12,P000012,ZARA 运动装,运动装,ONLY,S,卡其色,401.39,5,2006.95,0.21,支付宝,同城配送,西南,34,男,False,APP,已完成
EC2024010900001208,C000106,2024-01-09,P000113,UR 上衣,上衣,GAP,M,蓝色,209.88,1,209.88,0.21,支付宝,自提,华东,53,女,True,APP,已完成
EC2024042400001209,C000058,2024-04-24,P000107,ZARA 上衣,上衣,ONLY,XS,白色,230.61,4,922.44,0.23,现金,快递,华东,30,女,False,APP,已退货
EC2023050400001210,C000021,2023-05-04,P000115,ONLY 外套,外套,ZARA,XS,蓝色,587.13,2,1174.26,0.24,支付宝,同城配送,东北,63,女,False,APP,已完成
EC2023011600001211,C000100,2023-01-16,P000197,H&M 裙子,裙子,GAP,L,蓝色,352.56,3,1057.68,0.05,支付宝,自提,西南,20,女,False,小程序,已退货
EC2023092300001212,C000200,2023-09-23,P000114,UR 内衣,内衣,ZARA,L,白色,118.97,1,118.97,0.07,银行卡,同城配送,东北,27,男,False,线上,已完成
EC2024022100001213,C000038,2024-02-21,P000002,VERO MODA 鞋类,鞋类,优衣库,S,灰色,598.37,4,2393.48,0.11,银行卡,快递,华南,31,男,True,线下,已完成
EC2024070800001214,C000013,2024-07-08,P000003,无印良品 鞋类,鞋类,ZARA,XXL,绿色,415.93,2,831.86,0.18,支付宝,快递,华南,32,男,True,线上,已完成
EC2023031400001215,C000391,2023-03-14,P000183,ONLY 内衣,内衣,无印良品,L,灰色,96.15,3,288.45,0.07,银行卡,快递,华南,53,男,True,线上,已完成
